item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score,word_length,clue_blanks,clue_ratio,polysemy_all,polysemy_pos,is_homonym,homonym_pos_count,n_consonant_clusters,max_cluster_length,has_r,r_count,rhotacism_weighted,n_phonemes,silent_letters,spelling_phoneme_ratio,unfamiliar_letters,has_unfamiliar,syntactic_difficulty,cosine_dist_l1_en,cosine_sim_l1_en
580,cn,unidentified,adjective,u___________,未被识别的，身份不明的,河中发现了一具身份不明的遗体。,-0.991681625,12,11,0.9166666666666666,2,2,0,1,1,2,0,0,0.0,11.0,1.0,1.0909090909090908,11.14,1,0.5,0.21696633100509644,0.7830336689949036
581,cn,cheat,verb,c____,作弊，欺骗,请不要在考试中作弊。,2.473280602,5,4,0.8,9,4,1,2,1,2,0,0,0.0,3.0,2.0,1.6666666666666667,4.69,1,0.7,0.10856568813323975,0.8914343118667603
582,cn,last,verb,l___,持续，延续,他们的婚姻持续了20年。,1.402827947,4,3,0.75,21,2,1,5,1,2,0,0,0.0,4.0,0.0,1.0,3.78,1,0.7,0.4888641834259033,0.5111358165740967
583,cn,rational,adjective,r_______,理性的，理智的,他对这场冲突的原因做了理性分析。,-0.105556157,8,7,0.875,5,4,1,3,0,0,1,1,0.9,7.0,1.0,1.1428571428571428,7.42,1,0.5,0.22024893760681152,0.7797510623931885
584,cn,stimulus,noun,s_______,刺激（物），激励（物）,低存款利率是对消费的有效激励。,-2.202769101,8,7,0.875,1,1,0,1,1,2,0,0,0.0,9.0,0.0,0.8888888888888888,7.57,1,0.4,0.3006097674369812,0.6993902325630188
585,cn,surface,noun,s______,表面,月球的表面坑洼不平。,1.311462619,7,6,0.8571428571428571,10,6,1,3,1,2,1,1,0.9,5.0,2.0,1.4,6.62,1,0.4,0.018167436122894287,0.9818325638771057
586,cn,generator,noun,g________,发电机,这台发电机产生的电力专供附近的医院。,-0.576395531,9,8,0.8888888888888888,4,4,0,1,0,0,1,2,1.8,7.0,2.0,1.2857142857142858,8.47,1,0.4,0.2304680347442627,0.7695319652557373
587,cn,drawer,noun,d_____,抽屉,我的抽屉里有两本书。,0.622115888,6,5,0.8333333333333334,3,3,0,1,1,2,1,2,1.8,4.0,2.0,1.5,5.7,1,0.4,0.050039470195770264,0.9499605298042297
588,cn,jeans,noun,j____,牛仔，牛仔裤,她只穿了简单的白T恤和牛仔裤。,1.119686391,5,4,0.8,2,2,0,1,1,2,0,0,0.0,4.0,1.0,1.25,4.66,1,0.4,0.2522812485694885,0.7477187514305115
589,cn,aged,adjective,a___,年老的，陈年的,她细心照看年老的母亲。,0.123165341,4,3,0.75,9,5,1,3,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,3.72,1,0.5,0.18395543098449707,0.8160445690155029
590,cn,mexican,adjective,m______,墨西哥的，墨西哥人的,他们尝试了墨西哥食品。,-0.684054263,7,6,0.8571428571428571,2,1,1,2,0,0,0,0,0.0,8.0,0.0,0.875,6.53,1,0.5,0.08397924900054932,0.9160207509994507
591,cn,stab,verb,s___,（用刀）刺、扎、捅,歹徒用刀捅了女人三下，把她丢弃在草丛里。,-0.880776768,4,3,0.75,6,3,1,2,1,2,0,0,0.0,4.0,0.0,1.0,3.78,1,0.7,0.4170992970466614,0.5829007029533386
592,cn,charge,verb,c_____,收费，要价,1)他们向我们收取了中介费。2)老师没有向学生收费。,0.478023567,6,5,0.8333333333333334,40,25,1,2,2,2,1,1,0.9,4.0,2.0,1.5,5.66,1,0.7,0.39340919256210327,0.6065908074378967
593,cn,installation,noun,i___________,（家具、电器、电脑程序的）安装，组装,安装费用包括在空调价格中。,-0.797604449,12,11,0.9166666666666666,3,3,0,1,2,3,0,0,0.0,10.0,2.0,1.2,11.15,1,0.4,0.6778523921966553,0.3221476078033447
594,cn,fashion,noun,f______,时尚，时装,她是时尚界的一颗新星。,2.394758787,7,6,0.8571428571428571,5,4,1,2,1,2,0,0,0.0,5.0,2.0,1.4,6.53,1,0.4,0.10127013921737671,0.8987298607826233
595,cn,entertaining,adjective,e___________,使人得到娱乐的，引起乐趣的,这本关于鸟类的书并不枯燥，反而充满乐趣。,-1.031950677,12,11,0.9166666666666666,4,1,1,2,3,2,1,1,0.9,9.0,3.0,1.3333333333333333,11.14,1,0.5,0.3022737503051758,0.6977262496948242
596,cn,sufficient,adjective,s_________,足够的，充足的,我们有足够的存款去资助一个孩子。,-0.214976414,10,9,0.9,1,1,0,1,2,2,0,0,0.0,8.0,2.0,1.25,9.41,1,0.5,0.22117364406585693,0.7788263559341431
597,cn,alphabetically,adverb,a_____________,按字母顺序地,名单按字母顺序排列。,-1.909850176,14,13,0.9285714285714286,1,1,0,1,2,3,0,0,0.0,11.0,3.0,1.2727272727272727,13.12,1,0.3,0.2058517336845398,0.7941482663154602
598,cn,arcade,noun,a_____,拱廊，拱廊商场,拱廊里有许多有趣的商铺和咖啡馆。,-2.295722012,6,5,0.8333333333333334,2,2,0,1,1,2,1,1,0.9,5.0,1.0,1.2,5.59,1,0.4,0.5119490623474121,0.4880509376525879
599,cn,wilderness,noun,w_________,荒野,1)他孤身一人走进荒野。2)美国西部曾被认为是一片荒野。,-1.683195402,10,9,0.9,4,4,0,1,3,2,1,1,0.9,8.0,2.0,1.25,9.47,1,0.4,0.13124531507492065,0.8687546849250793
600,cn,share,verb,s____,分享,你要学会与弟弟分享玩具。,3.38193144,5,4,0.8,10,5,1,2,1,2,1,1,0.9,3.0,2.0,1.6666666666666667,4.7,1,0.7,0.11043864488601685,0.8895613551139832
601,cn,eyeliner,noun,e_______,（化妆用的）眼线笔,她用眼线笔画了浓眼线。,-1.006484396,8,7,0.875,1,1,0,1,0,0,1,1,0.9,5.0,3.0,1.6,7.48,1,0.4,0.31580764055252075,0.6841923594474792
602,cn,confused,adjective,c_______,困惑的，糊涂的,我有点糊涂/搞不懂——您能再说一遍吗？,0.929875414,8,7,0.875,10,5,1,3,1,2,0,0,0.0,8.0,0.0,1.0,7.58,1,0.5,0.19748497009277344,0.8025150299072266
603,cn,art,noun,a__,艺术,你喜欢现代艺术吗？,3.324255492,3,2,0.6666666666666666,4,4,0,1,1,2,1,1,0.9,3.0,0.0,1.0,2.83,1,0.4,0.021489977836608887,0.9785100221633911
604,cn,homicide,noun,h_______,（法律用语）杀人,这些战犯被控杀人。,-2.570261368,8,7,0.875,1,1,0,1,0,0,0,0,0.0,7.0,1.0,1.1428571428571428,7.49,1,0.4,0.23069995641708374,0.7693000435829163
605,cn,pair,noun,p___,双，对,我有一双棕色的皮鞋。,1.812668403,4,3,0.75,9,4,1,2,0,0,1,1,0.9,3.0,1.0,1.3333333333333333,3.72,1,0.4,0.3088339567184448,0.6911660432815552
606,cn,brass,noun,b____,黄铜，黄铜制品,这些钱币是黄铜铸成的。,-1.917881453,5,4,0.8,7,7,0,1,2,2,1,1,0.9,4.0,1.0,1.25,4.76,1,0.4,0.4656267762184143,0.5343732237815857
607,cn,twisted,adjective,t______,扭曲的，扭曲变形的,他的脸因恐惧而变得扭曲。,-1.149782831,7,6,0.8571428571428571,11,1,1,2,2,2,0,0,0.0,7.0,0.0,1.0,6.66,1,0.5,0.39737850427627563,0.6026214957237244
608,cn,unlimited,adjective,u________,不加限制的，无限量的,这个月我有无限量的手机数据流量。,0.687274799,9,8,0.8888888888888888,3,3,1,2,1,2,0,0,0.0,9.0,0.0,1.0,8.4,1,0.5,0.3011500835418701,0.6988499164581299
609,cn,joke,verb,j___,开玩笑，讲笑话,不该拿严肃的事开玩笑。,2.226441379,4,3,0.75,6,2,1,2,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,3.81,1,0.7,0.11832481622695923,0.8816751837730408
610,cn,clouded,adjective,c______,天空被云遮蔽的，（视野、思路）模糊的,今天的天空只是部分有云，还算晴朗。,-2.687772429,7,6,0.8571428571428571,12,4,1,2,1,2,0,0,0.0,6.0,1.0,1.1666666666666667,6.63,1,0.5,0.26742178201675415,0.7325782179832458
611,cn,compelling,adjective,c_________,（故事）引人入胜的 ,这部电影的情节非常引人入胜，让人欲罢不能。,-3.807530157,10,9,0.9,4,2,1,2,3,2,0,0,0.0,8.0,2.0,1.25,9.46,1,0.5,0.38397878408432007,0.6160212159156799
612,cn,earnings,noun,e_______,（复数）挣得的财物，收入,我把挣来的钱悉数交给父母。,-0.554103618,8,7,0.875,2,2,0,1,2,3,1,1,0.9,5.0,3.0,1.6,7.44,1,0.4,0.31411826610565186,0.6858817338943481
613,cn,communicate,verb,c__________,交流，沟通,如果没有语言，人类就很难交流。,1.490149488,11,10,0.9090909090909091,7,7,0,1,1,2,0,0,0.0,10.0,1.0,1.1,10.32,1,0.7,0.1347159743309021,0.8652840256690979
614,cn,adjustment,noun,a_________,调整，调节,我们将根据各自的日程，对开会日期作出调整。,-0.000853748,10,9,0.9,5,5,0,1,3,3,0,0,0.0,9.0,1.0,1.1111111111111112,9.45,1,0.4,0.27984148263931274,0.7201585173606873
615,cn,toolbox,noun,t______,工具箱,水管工随身携带工具箱。,-0.572512952,7,6,0.8571428571428571,1,1,0,1,1,2,0,0,0.0,7.0,0.0,1.0,6.69,1,0.4,0.1858919858932495,0.8141080141067505
616,cn,beautiful,adjective,b________,美丽的,傍晚的海滩很美。,2.111854922,9,8,0.8888888888888888,2,2,1,2,0,0,0,0,0.0,8.0,1.0,1.125,8.4,1,0.5,0.05281233787536621,0.9471876621246338
617,cn,nod,noun,n__,点头，颔首,他以点头表示赞成。,1.621035924,3,2,0.6666666666666666,7,2,1,2,0,0,0,0,0.0,3.0,0.0,1.0,2.82,1,0.4,0.38154667615890503,0.618453323841095
618,cn,titanium,noun,t_______,钛,这种钢中含钛，因此耐腐蚀能力更强。,-2.143974801,8,7,0.875,1,1,0,1,0,0,0,0,0.0,8.0,0.0,1.0,7.41,1,0.4,0.2921186685562134,0.7078813314437866
619,cn,collective,adjective,c_________,集体的,这是集体的决定，并非我一个人说了算。,-1.143099648,10,9,0.9,4,3,1,3,2,2,0,0,0.0,8.0,2.0,1.25,9.5,1,0.5,0.08068966865539551,0.9193103313446045
620,cn,possession,noun,p_________,（拥有的）财产,1)战争使他失去了所有的财产和亲人。2)这幅画是她最值钱的财产。,-1.693230038,10,9,0.9,7,7,0,1,2,2,0,0,0.0,7.0,3.0,1.4285714285714286,9.46,1,0.4,0.1991274356842041,0.8008725643157959
621,cn,rainy,adjective,r____,下雨的，阴雨的，多雨的,我们度过了一个下雨的周末。,2.534207903,5,4,0.8,1,1,0,1,1,2,1,1,0.9,4.0,1.0,1.25,4.64,1,0.5,0.1399012804031372,0.8600987195968628
622,cn,fur,noun,f__,皮毛，动物毛皮,她拒绝穿戴动物毛皮。,1.193115665,3,2,0.6666666666666666,3,3,0,1,0,0,1,1,0.9,2.0,1.0,1.5,2.88,1,0.4,0.2487086057662964,0.7512913942337036
623,cn,broad,adjective,b____,宽的,我父亲的肩膀很宽。,-0.171552931,5,4,0.8,9,8,1,3,1,2,1,1,0.9,4.0,1.0,1.25,4.72,1,0.5,0.23366564512252808,0.7663343548774719
624,cn,endangered,adjective,e_________,有危险的，濒危的,我们要保护濒危物种的生存环境。,-0.139027634,10,9,0.9,3,1,1,2,2,2,1,1,0.9,8.0,2.0,1.25,9.34,1,0.5,0.3304925560951233,0.6695074439048767
625,cn,break,verb,b____,折断，打碎,1)我把镜子打碎了。2)他从楼上摔下来，摔断了腿。,0.067962873,5,4,0.8,75,59,1,2,1,2,1,1,0.9,4.0,1.0,1.25,4.72,1,0.7,0.20733147859573364,0.7926685214042664
626,cn,main,adjective,m___,主要的,1)服务员端上了主菜。2)这座楼是我们的主楼。,1.50151458,4,3,0.75,5,3,1,3,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,3.66,1,0.5,0.16926389932632446,0.8307361006736755
627,cn,line,noun,l___,线，线条,他在两段的中间画了一条线。,3.037642351,4,3,0.75,36,30,1,2,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,3.69,1,0.4,0.128953754901886,0.871046245098114
628,cn,competent,adjective,c________,胜任的，有能力的，能干的,她是一个很能干的律师。,-1.79140092,9,8,0.8888888888888888,3,3,1,2,2,2,0,0,0.0,9.0,0.0,1.0,8.55,1,0.5,0.31896495819091797,0.681035041809082
629,cn,unfold,verb,u_____,把…（折叠的物品）展开,她把野餐布展开铺在草坪上。,0.203686798,6,5,0.8333333333333334,4,4,0,1,2,2,0,0,0.0,6.0,0.0,1.0,5.68,1,0.7,0.35982030630111694,0.6401796936988831
630,cn,affirm,verb,a_____,断言，肯定，确定,我可以肯定没有人在事故中受伤。,-2.9644073,6,5,0.8333333333333334,3,3,0,1,2,2,1,1,0.9,4.0,2.0,1.5,5.68,1,0.7,0.41607803106307983,0.5839219689369202
631,cn,grant,noun,g____,（政府或机构赠与的）奖金,为资助研究，我们正在申请一个奖金。,-2.072807261,5,4,0.8,15,8,1,2,2,2,1,1,0.9,5.0,0.0,1.0,4.71,1,0.4,0.4139578938484192,0.5860421061515808
632,cn,depth,noun,d____,深度，纵深,海峡深度约为500米。,1.360278951,5,4,0.8,6,6,0,1,1,3,0,0,0.0,4.0,1.0,1.25,4.77,1,0.4,0.17934000492095947,0.8206599950790405
633,cn,diploma,noun,d______,毕业文凭，学位证书,在就业市场上，文凭和水平哪个更重要？,0.357516291,7,6,0.8571428571428571,1,1,0,1,1,2,0,0,0.0,7.0,0.0,1.0,6.57,1,0.4,0.1553829312324524,0.8446170687675476
634,cn,seem,verb,s___,似乎，好像，看起来,1)她似乎生气了。2)他看起来是个好脾气的同事。,1.898785805,4,3,0.75,4,4,0,1,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,3.78,1,0.7,0.3301042914390564,0.6698957085609436
635,cn,ruin,noun,r___,毁灭,吸毒把他引向毁灭。,0.946398637,4,3,0.75,12,6,1,2,0,0,1,1,0.9,4.0,0.0,1.0,3.71,1,0.4,0.1507585644721985,0.8492414355278015
636,cn,alarming,adjective,a_______,令人警觉的，令人惊慌的,非典以令人惊慌的速率传播。,-1.746472709,8,7,0.875,3,1,1,2,2,2,1,1,0.9,7.0,1.0,1.1428571428571428,7.44,1,0.5,0.22801727056503296,0.771982729434967
637,cn,notification,noun,n___________,通知,我们力求在一个月之内发出评奖结果的通知。,-0.316804665,12,11,0.9166666666666666,3,3,0,1,0,0,0,0,0.0,11.0,1.0,1.0909090909090908,11.16,1,0.4,0.12503385543823242,0.8749661445617676
638,cn,retarded,adjective,r_______,发育迟缓的，迟钝的，弱智的,这个孩子在智力上发育迟缓。,-1.963062211,8,7,0.875,6,1,1,3,1,2,1,2,1.8,8.0,0.0,1.0,7.57,1,0.5,0.5602268576622009,0.4397731423377991
639,cn,expansion,noun,e________,扩大，扩张，膨胀（不是extension）,我们见证了计算机产业的急速扩张。,-1.199734301,9,8,0.8888888888888888,4,4,0,1,2,2,0,0,0.0,9.0,0.0,1.0,8.39,1,0.4,0.23717111349105835,0.7628288865089417
640,cn,bacon,noun,b____,培根，熏猪肉,他早饭吃一片煎培根和一个鸡蛋。,1.009516707,5,4,0.8,3,3,0,1,0,0,0,0,0.0,5.0,0.0,1.0,4.67,1,0.4,0.25594472885131836,0.7440552711486816
641,cn,floating,adjective,f_______,浮动的，漂浮的,什么是浮动汇率？,-0.533263945,8,7,0.875,15,5,1,3,2,2,0,0,0.0,6.0,2.0,1.3333333333333333,7.5,1,0.5,0.22655397653579712,0.7734460234642029
642,cn,sized,adjective,s____,大小是…的,医生告诉他胃里有个高尔夫球那么大的肿瘤。,-1.30135236,5,4,0.8,5,2,1,2,0,0,0,0,0.0,4.0,1.0,1.25,4.71,1,0.5,0.17875945568084717,0.8212405443191528
643,cn,twin,noun,t___,双胞胎，孪生儿,他还有一个孪生哥哥。,2.663612353,4,3,0.75,9,4,1,3,1,2,0,0,0.0,4.0,0.0,1.0,3.76,1,0.4,0.13175874948501587,0.8682412505149841
644,cn,cathedral,noun,c________,大教堂，主教座堂,他们在坎特伯雷大教堂里举行了婚礼。,-1.141701386,9,8,0.8888888888888888,3,2,1,2,2,2,1,1,0.9,8.0,1.0,1.125,8.47,1,0.4,0.06006711721420288,0.9399328827857971
645,cn,convey,verb,c_____,（对观点、看法等的）传播，传递，表达,发言人成功地传达了和平外交的讯号。,-0.036925734,6,5,0.8333333333333334,7,7,0,1,1,2,0,0,0.0,5.0,1.0,1.2,5.72,1,0.7,0.3875587582588196,0.6124412417411804
646,cn,diagnosis,noun,d________,诊断，诊断结论,这些信息有助于我们做出诊断。,-1.606963499,9,8,0.8888888888888888,1,1,0,1,1,2,0,0,0.0,9.0,0.0,1.0,8.38,1,0.4,0.14152854681015015,0.8584714531898499
647,cn,win,noun,w__,（体育比赛的）胜利，赢,他们的成绩是五胜三负二平。,3.686556909,3,2,0.6666666666666666,6,2,1,2,0,0,0,0,0.0,3.0,0.0,1.0,2.79,1,0.4,0.19477635622024536,0.8052236437797546
648,cn,paint,verb,p____,（用油漆、颜料等）涂、漆、画,1)工人们正在漆墙。2)她在涂指甲。,1.534785035,5,4,0.8,7,4,1,2,1,2,0,0,0.0,4.0,1.0,1.25,4.63,1,0.7,0.20490574836730957,0.7950942516326904
649,cn,booth,noun,b____,（能容纳一人的）货亭，电话亭，投票亭,最近的电话亭在哪里？,-0.635467604,5,4,0.8,4,4,0,1,1,2,0,0,0.0,3.0,2.0,1.6666666666666667,4.76,1,0.4,0.5119630098342896,0.48803699016571045
650,cn,attempt,verb,a______,尝试，试图，企图,她试图自杀，但没有成功。,0.675006174,7,6,0.8571428571428571,4,2,1,2,2,3,0,0,0.0,6.0,1.0,1.1666666666666667,6.65,1,0.7,0.19444066286087036,0.8055593371391296
651,cn,spaceman,noun,s_______,（非正式）宇航员,你能想象宇航员在太空的生活吗？,-1.001499789,8,7,0.875,1,1,0,1,1,2,0,0,0.0,,,,7.48,1,0.4,0.2853085994720459,0.7146914005279541
652,cn,county,noun,c_____,（英国、爱尔兰等地的）郡,英国的格罗斯特郡风景十分优美。,0.048770441,6,5,0.8333333333333334,2,2,0,1,1,3,0,0,0.0,5.0,1.0,1.2,5.69,1,0.4,0.4506615400314331,0.5493384599685669
653,cn,washable,adjective,w_______,可洗涤的，可洗的,这件羽绒服不可洗涤——只能干洗。,0.948334579,8,7,0.875,1,1,0,1,2,2,0,0,0.0,7.0,1.0,1.1428571428571428,7.5,1,0.5,0.17636984586715698,0.823630154132843
654,cn,bear,noun,b___,熊,气候变暖影响北极熊生存。,2.606978161,4,3,0.75,15,2,1,2,0,0,1,1,0.9,3.0,1.0,1.3333333333333333,3.74,1,0.4,0.030767083168029785,0.9692329168319702
655,cn,above,adjective,a____,在上方的，上面的,请注意上面一行的信息。,1.39055672,5,4,0.8,4,1,1,3,0,0,0,0,0.0,4.0,1.0,1.25,4.7,1,0.5,0.2020522952079773,0.7979477047920227
656,cn,observer,noun,o_______,观察员，观察者,这位军事观察员表示边境冲突短期内不会缓解。,0.15012919,8,7,0.875,2,2,0,1,2,2,1,2,1.8,6.0,2.0,1.3333333333333333,7.67,1,0.4,0.18869149684906006,0.8113085031509399
657,cn,entrance,noun,e_______,入口,我在剧院的入口等你。,1.29588128,8,7,0.875,5,3,1,2,2,3,1,1,0.9,7.0,1.0,1.1428571428571428,7.48,1,0.4,0.04337233304977417,0.9566276669502258
658,cn,attractive,adjective,a_________,有吸引力的，有魅力的,她是个十分有魅力的女人。,0.383064238,10,9,0.9,3,3,1,2,2,3,1,1,0.9,8.0,2.0,1.25,9.43,1,0.5,0.16265606880187988,0.8373439311981201
659,cn,recognition,noun,r__________,辨认，认出，识别,1)她的变化已经让人认不出。2)电脑已能实现对图像内容的识别。,-1.888156725,11,10,0.9090909090909091,8,8,0,1,1,2,1,1,0.9,10.0,1.0,1.1,10.3,1,0.4,0.31338024139404297,0.686619758605957
660,cn,philosopher,noun,p__________,哲学家,苏格拉底是著名的哲学家。,-1.268785884,11,10,0.9090909090909091,2,2,0,1,2,2,1,1,0.9,8.0,3.0,1.375,10.44,1,0.4,0.01089179515838623,0.9891082048416138
661,cn,tightness,noun,t________,紧，紧度,衬衣之紧让我喘不过气。,-0.656898153,9,8,0.8888888888888888,5,5,0,1,2,4,0,0,0.0,6.0,3.0,1.5,8.52,1,0.4,0.32801878452301025,0.6719812154769897
662,cn,light,noun,l____,光，光亮,古人借着蜡烛的光亮读书。,2.807789009,5,4,0.8,47,15,1,5,1,3,0,0,0.0,3.0,2.0,1.6666666666666667,4.73,1,0.4,0.14574414491653442,0.8542558550834656
663,cn,representative,noun,r_____________,代表,来自互联网行业的三位代表参加了听证会。,-0.47482656,14,13,0.9285714285714286,7,4,1,3,2,2,1,2,1.8,13.0,1.0,1.0769230769230769,13.21,1,0.4,0.18247491121292114,0.8175250887870789
664,cn,head,verb,h___,朝特定方向行进,1)队伍向南行进。2)你要朝哪去？,0.027818822,4,3,0.75,42,9,1,2,0,0,0,0,0.0,3.0,1.0,1.3333333333333333,3.71,1,0.7,0.5856534242630005,0.4143465757369995
665,cn,audit,noun,a____,审计,公司正在进行内部审计。,-0.425021705,5,4,0.8,4,2,1,2,0,0,0,0,0.0,4.0,1.0,1.25,4.62,1,0.4,0.046462059020996094,0.9535379409790039
666,cn,battle,noun,b_____,战役；斗争,1)很多士兵在战斗中受了伤。2)警察与毒品贩发生了枪战。,0.966659182,6,5,0.8333333333333334,4,3,1,2,1,3,0,0,0.0,5.0,1.0,1.2,5.66,1,0.4,0.10534888505935669,0.8946511149406433
667,cn,hungry,adjective,h_____,饿的，饥饿的,我饿了。,1.409534996,6,5,0.8333333333333334,2,2,1,2,1,4,1,1,0.9,6.0,0.0,1.0,5.7,1,0.5,0.1094210147857666,0.8905789852142334
668,cn,toothpaste,noun,t_________,牙膏,他教孩子不要吞咽牙膏。,0.093949147,10,9,0.9,1,1,0,1,2,3,0,0,0.0,7.0,3.0,1.4285714285714286,9.48,1,0.4,0.1657407283782959,0.8342592716217041
669,cn,urge,verb,u___,敦促，力劝,1)我催促丈夫尽快还清债务。2)政府敦促所有在利比亚的游客尽快返回。,0.939299152,4,3,0.75,5,3,1,2,1,2,1,1,0.9,2.0,2.0,2.0,3.78,1,0.7,0.2614535689353943,0.7385464310646057
670,cn,starting,noun,s_______,开始，起动,车在冬天的启动有些困难。,-1.44657449,8,7,0.875,17,1,1,3,3,2,1,1,0.9,7.0,1.0,1.1428571428571428,7.54,1,0.4,0.30415576696395874,0.6958442330360413
671,cn,calf,noun,c___,小牛，牛犊,草场上有牛犊也有母牛。,-1.745439016,4,3,0.75,4,4,0,1,1,2,0,0,0.0,3.0,1.0,1.3333333333333333,3.79,1,0.4,0.2119734287261963,0.7880265712738037
672,cn,banking,noun,b______,银行业务,欢迎试用我们的网上银行业务。,-0.769179723,7,6,0.8571428571428571,10,2,1,2,2,2,0,0,0.0,6.0,1.0,1.1666666666666667,6.51,1,0.4,0.07183533906936646,0.9281646609306335
673,cn,financing,noun,f________,筹措资金，融资,这家公司的资金筹措花了不少时间。,-2.447766655,9,8,0.8888888888888888,3,1,1,2,2,2,0,0,0.0,8.0,1.0,1.125,8.33,1,0.4,0.25255972146987915,0.7474402785301208
674,cn,chemically,adverb,c_________,在化学上，与化学相关地,这些元素是在化学上稳定的。,-0.544702926,10,9,0.9,2,2,0,1,2,3,0,0,0.0,7.0,3.0,1.4285714285714286,9.44,1,0.3,0.17687833309173584,0.8231216669082642
675,cn,court,noun,c____,法庭，法院,法院判处了他无期徒刑。,1.156231542,5,4,0.8,14,11,1,2,1,2,1,1,0.9,4.0,1.0,1.25,4.78,1,0.4,0.13246488571166992,0.8675351142883301
676,cn,reformed,adjective,r_______,（人）改过自新的,他是一个改过自新的小偷。,-3.154350046,8,7,0.875,8,2,1,2,1,2,1,2,1.8,7.0,1.0,1.1428571428571428,7.65,1,0.5,0.5206054449081421,0.4793945550918579
677,cn,strike,verb,s_____,（用手、武器等）打，击打,1)他打了我的脸（扇耳光）。2)我的胳膊被飞来的球击中了。,-2.356082118,6,5,0.8333333333333334,27,21,1,2,1,3,1,1,0.9,5.0,1.0,1.2,5.71,1,0.7,0.5066332817077637,0.49336671829223633
678,cn,peer,noun,p___,同龄人，同等地位的人,她总是同龄人中最高的一个。,0.619597729,4,3,0.75,3,2,1,2,0,0,1,1,0.9,3.0,1.0,1.3333333333333333,3.79,1,0.4,0.5357332229614258,0.4642667770385742
679,cn,comic,noun,c____,连环漫画,他小时候最喜欢报纸的连环漫画专栏。,0.159739694,5,4,0.8,3,1,1,3,0,0,0,0,0.0,5.0,0.0,1.0,4.74,1,0.4,0.15277189016342163,0.8472281098365784
680,cn,thrust,verb,t_____,猛塞，猛推,他把信塞到我手里就跑了。,-2.629372913,6,5,0.8333333333333334,13,8,1,2,2,3,1,1,0.9,5.0,1.0,1.2,5.76,1,0.7,0.4872283935546875,0.5127716064453125
681,cn,hell,noun,h___,地狱,他觉得婚姻生活无异于地狱。,1.337491826,4,3,0.75,6,6,0,1,1,2,0,0,0.0,3.0,1.0,1.3333333333333333,3.79,1,0.4,0.02025461196899414,0.9797453880310059
682,cn,stiff,adjective,s____,僵硬的，难以活动的,1)我的手指因寒冷而变得僵硬。2)她的右膝在马拉松后变得一动就痛。,-1.258625451,5,4,0.8,11,7,1,4,2,2,0,0,0.0,4.0,1.0,1.25,4.79,1,0.5,0.28259778022766113,0.7174022197723389
683,cn,illusionist,noun,i__________,魔术师（尤指运用错觉艺术手法的魔术家）,魔术师表演了大变活人的魔术。,-2.125359076,11,10,0.9090909090909091,2,2,0,1,2,2,0,0,0.0,9.0,2.0,1.2222222222222223,10.28,1,0.4,0.26091158390045166,0.7390884160995483
684,cn,tie,verb,t__,（用绳、线）系，绑,1)“你们先往前跑，我要系鞋带！”2)歹徒把他绑在椅子上。,1.691747779,3,2,0.6666666666666666,18,9,1,2,0,0,0,0,0.0,2.0,1.0,1.5,2.78,1,0.7,0.5125692486763,0.48743075132369995
685,cn,flaw,noun,f___,缺陷，缺点,1)罪犯们利用了法律的缺陷。2)他的失败是性格缺陷使然。,-1.597016557,4,3,0.75,4,3,1,2,1,2,0,0,0.0,3.0,1.0,1.3333333333333333,3.8,1,0.4,0.2181282639503479,0.7818717360496521
686,cn,fist,noun,f___,拳头，拳,她气得捏紧了拳头。,0.350794101,4,3,0.75,1,1,0,1,1,2,0,0,0.0,4.0,0.0,1.0,3.81,1,0.4,0.2470017671585083,0.7529982328414917
687,cn,restroom,noun,r_______,洗手间，休息室,请问洗手间在哪里？,1.542847553,8,7,0.875,1,1,0,1,1,3,1,2,1.8,7.0,1.0,1.1428571428571428,7.67,1,0.4,0.19580572843551636,0.8041942715644836
688,cn,own,verb,o__,拥有,我拥有一栋房子。,1.763352871,3,2,0.6666666666666666,2,1,1,2,1,2,0,0,0.0,2.0,1.0,1.5,2.84,1,0.7,0.35988670587539673,0.6401132941246033
689,cn,expanded,adjective,e_______,被扩大的，扩张的，膨胀的,公司经过扩展的业务范围包括林业、种植和地产。,-0.997181757,8,7,0.875,8,1,1,2,2,2,0,0,0.0,9.0,0.0,0.8888888888888888,7.51,1,0.5,0.21539509296417236,0.7846049070358276
690,cn,mathematician,noun,m____________,数学家,他成为了著名数学家。,-1.818552078,13,12,0.9230769230769231,1,1,0,1,1,2,0,0,0.0,11.0,2.0,1.1818181818181819,12.06,1,0.4,0.0226401686668396,0.9773598313331604
691,cn,advertiser,noun,a_________,打广告的人,打广告的人详细列出了这台电脑的各种参数。,-0.067308854,10,9,0.9,1,1,0,1,2,2,1,2,1.8,8.0,2.0,1.25,9.47,1,0.4,0.15565067529678345,0.8443493247032166
